x0,x1,x2,u
-0.161705,-0.18252,-4.65836,0.0214195
-0.162301,-0.182866,-4.62898,0.0212625
-0.162894,-0.183207,-4.59955,0.0211264
-0.163482,-0.183545,-4.57006,0.0209714
-0.164066,-0.183878,-4.54051,0.0208217
-0.164646,-0.184208,-4.51092,0.020694
-0.165222,-0.184533,-4.48127,0.0205373
-0.165794,-0.184854,-4.45156,0.0203989
-0.166362,-0.185171,-4.42181,0.0202498
-0.166925,-0.185485,-4.392,0.0201064
-0.167485,-0.185794,-4.36215,0.0199557
-0.168041,-0.186099,-4.33224,0.0198237
-0.168592,-0.186399,-4.30229,0.0196644
-0.16914,-0.186696,-4.27229,0.0195269
-0.169683,-0.186989,-4.24224,0.0193789
-0.170223,-0.187278,-4.21214,0.0192404
-0.170758,-0.187562,-4.18199,0.0190869
-0.171289,-0.187843,-4.1518,0.0189449
-0.171816,-0.188119,-4.12157,0.0187985
-0.17234,-0.188391,-4.09129,0.0186562
-0.172858,-0.18866,-4.06096,0.0185019
-0.173374,-0.188924,-4.0306,0.0183682
-0.173884,-0.189184,-4.00019,0.0182118
-0.174391,-0.18944,-3.96974,0.0180796
-0.174894,-0.189692,-3.93925,0.0179251
-0.175393,-0.18994,-3.90871,0.017788
-0.175887,-0.190184,-3.87814,0.0176341
-0.176378,-0.190423,-3.84753,0.017491
-0.176864,-0.190659,-3.81688,0.0173457
-0.177346,-0.190891,-3.78619,0.0171959
-0.177824,-0.191118,-3.75546,0.0170535
-0.178299,-0.191342,-3.7247,0.0169118
-0.178769,-0.191561,-3.6939,0.0167729
-0.179235,-0.191776,-3.66307,0.0166129
-0.179697,-0.191987,-3.6322,0.016484
-0.180155,-0.192195,-3.6013,0.016326
-0.180609,-0.192398,-3.57036,0.0161913
-0.181059,-0.192597,-3.53939,0.0160335
-0.181505,-0.192792,-3.50839,0.015902
-0.181946,-0.192982,-3.47736,0.0157455
-0.182384,-0.193169,-3.4463,0.0156075
-0.182817,-0.193352,-3.41521,0.0154537
-0.183246,-0.19353,-3.38409,0.015314
-0.183672,-0.193705,-3.35293,0.0151649
-0.184093,-0.193875,-3.32176,0.0150289
-0.18451,-0.194042,-3.29055,0.0148726
-0.184923,-0.194204,-3.25932,0.0147369
-0.185332,-0.194362,-3.22806,0.014582
-0.185738,-0.194516,-3.19677,0.0144495
-0.186138,-0.194666,-3.16546,0.0142911
-0.186535,-0.194812,-3.13413,0.0141558
-0.186928,-0.194954,-3.10277,0.0140049
-0.187317,-0.195092,-3.07139,0.0138616
-0.187701,-0.195226,-3.03999,0.0137106
-0.188082,-0.195355,-3.00857,0.0135686
-0.188458,-0.195481,-2.97712,0.0134295
-0.18883,-0.195602,-2.94566,0.0132707
-0.189199,-0.19572,-2.91417,0.0131408
-0.189563,-0.195833,-2.88267,0.0129862
-0.189923,-0.195943,-2.85115,0.0128472
-0.190279,-0.196048,-2.81961,0.0126938
-0.190631,-0.196149,-2.78806,0.0125598
-0.190979,-0.196246,-2.75648,0.0124023
-0.191323,-0.196339,-2.7249,0.0122643
-0.191663,-0.196428,-2.69329,0.012117
-0.191999,-0.196513,-2.66168,0.0119768
-0.19233,-0.196593,-2.63005,0.0118176
-0.192658,-0.19667,-2.5984,0.0116875
-0.192981,-0.196742,-2.56675,0.0115335
-0.193301,-0.196811,-2.53508,0.0113981
-0.193616,-0.196875,-2.5034,0.0112406
-0.193928,-0.196936,-2.47171,0.0111043
-0.194235,-0.196992,-2.44001,0.0109494
-0.194538,-0.197044,-2.4083,0.0108073
-0.194837,-0.197092,-2.37659,0.010659
-0.195132,-0.197136,-2.34486,0.0105201
-0.195422,-0.197176,-2.31313,0.0103661
-0.195709,-0.197212,-2.28139,0.0102318
-0.195992,-0.197244,-2.24965,0.0100791
-0.196271,-0.197271,-2.2179,0.00994278
-0.196545,-0.197295,-2.18615,0.00978643
-0.196815,-0.197315,-2.15439,0.00963743
-0.197082,-0.19733,-2.12263,0.00950406
-0.197344,-0.197342,-2.09087,0.00934953
-0.197602,-0.197349,-2.05911,0.00921577
-0.197856,-0.197352,-2.02734,0.00905877
-0.198106,-0.197351,-1.99558,0.00891939
-0.198352,-0.197346,-1.96381,0.00877154
-0.198594,-0.197337,-1.93205,0.00863064
-0.198832,-0.197324,-1.90028,0.0084744
-0.199066,-0.197307,-1.86852,0.00834275
-0.199296,-0.197286,-1.83676,0.00818884
-0.199521,-0.19726,-1.80501,0.00804994
-0.199743,-0.197231,-1.77326,0.00789642
