x0,x1,x2,u
-0.133055,-0.124581,-2.80391,0.00432301
-0.133172,-0.12445,-2.78391,0.00418663
-0.133286,-0.124316,-2.76393,0.00404835
-0.133395,-0.124177,-2.74397,0.00391388
-0.133501,-0.124034,-2.72403,0.00376892
-0.133603,-0.123888,-2.70412,0.00363541
-0.133701,-0.123737,-2.68423,0.00349426
-0.133795,-0.123583,-2.66437,0.00335789
-0.133885,-0.123424,-2.64453,0.00322056
-0.133971,-0.123261,-2.62471,0.00307178
-0.134054,-0.123094,-2.60492,0.00293827
-0.134132,-0.122923,-2.58516,0.00279999
-0.134207,-0.122748,-2.56543,0.00265694
-0.134278,-0.12257,-2.54572,0.00252342
-0.134344,-0.122387,-2.52604,0.00237751
-0.134407,-0.122199,-2.50639,0.00223923
-0.134466,-0.122008,-2.48677,0.00209999
-0.134521,-0.121813,-2.46719,0.00195599
-0.134572,-0.121614,-2.44763,0.00181866
-0.134619,-0.121411,-2.4281,0.00167179
-0.134662,-0.121203,-2.40861,0.00153351
-0.134701,-0.120992,-2.38915,0.00139236
-0.134736,-0.120776,-2.36973,0.00125027
-0.134767,-0.120557,-2.35033,0.00110912
-0.134794,-0.120333,-2.33098,0.000965118
-0.134817,-0.120105,-2.31166,0.000824928
-0.134836,-0.119874,-2.29238,0.000683784
-0.134851,-0.119638,-2.27313,0.000535965
-0.134862,-0.119398,-2.25392,0.000395775
-0.134869,-0.119154,-2.23475,0.000250816
-0.134873,-0.118906,-2.21562,0.000112534
-0.134872,-0.118654,-2.19653,-3.33786e-05
-0.134867,-0.118397,-2.17748,-0.00017643
-0.134858,-0.118137,-2.15847,-0.000318527
-0.134845,-0.117873,-2.1395,-0.000465393
-0.134828,-0.117604,-2.12057,-0.000611305
-0.134807,-0.117331,-2.10169,-0.000747681
-0.134782,-0.117055,-2.08285,-0.000894547
-0.134753,-0.116774,-2.06405,-0.00103664
-0.134719,-0.116489,-2.0453,-0.00117874
-0.134682,-0.1162,-2.0266,-0.00132751
-0.134641,-0.115907,-2.00794,-0.00146866
-0.134596,-0.11561,-1.98933,-0.00161648
-0.134546,-0.115309,-1.97076,-0.00175667
-0.134493,-0.115003,-1.95225,-0.00190067
-0.134436,-0.114694,-1.93378,-0.00204849
-0.134374,-0.114381,-1.91537,-0.0021925
-0.134309,-0.114063,-1.897,-0.00233746
-0.134239,-0.113741,-1.87868,-0.00248146
-0.134165,-0.113415,-1.86042,-0.00262642
-0.134088,-0.113086,-1.84221,-0.00277424
-0.134006,-0.112752,-1.82405,-0.00291538
-0.13392,-0.112413,-1.80594,-0.00306511
-0.13383,-0.112071,-1.78789,-0.00320816
-0.133736,-0.111725,-1.76989,-0.00335217
-0.133638,-0.111375,-1.75195,-0.00350094
-0.133536,-0.11102,-1.73407,-0.00364304
-0.133429,-0.110662,-1.71624,-0.00379181
-0.133319,-0.110299,-1.69847,-0.00393391
-0.133205,-0.109932,-1.68075,-0.00408077
-0.133086,-0.109561,-1.6631,-0.0042305
-0.132963,-0.109186,-1.6455,-0.0043726
-0.132837,-0.108807,-1.62797,-0.0045166
-0.132706,-0.108424,-1.6105,-0.00466442
-0.132571,-0.108037,-1.59308,-0.00480652
-0.132432,-0.107645,-1.57573,-0.00496101
-0.132289,-0.10725,-1.55844,-0.0050993
-0.132142,-0.10685,-1.54122,-0.00524998
-0.131991,-0.106447,-1.52406,-0.00539303
-0.131835,-0.106039,-1.50696,-0.0055418
-0.131676,-0.105627,-1.48993,-0.00568676
-0.131512,-0.105211,-1.47297,-0.00583458
-0.131344,-0.104791,-1.45607,-0.00597954
-0.131173,-0.104367,-1.43924,-0.00612545
-0.130997,-0.103938,-1.42248,-0.00627518
-0.130817,-0.103506,-1.40579,-0.00641632
